letter,ID,P1,P2,time,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,notes,days_alone,animal_or_slicing_problems
RMA4,concatenate174,-9.91,-27,28.58,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-7.74,-13.23,28.67,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-10.49,-21.47,28.75,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-16.99,-11.5,28.83,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-6.07,-24.38,28.92,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-10.98,-18.91,29,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-5.28,-24.21,29.08,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-5.59,-17.8,29.17,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-13.41,-21.35,29.25,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-8.96,-19.95,29.33,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-9.76,-18.91,29.42,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-7.98,-25.07,29.5,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-10.8,-8.97,29.58,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-5.83,-5.83,29.67,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-8.3,-24.78,29.75,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-4.28,-14.66,29.83,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-22.46,-15.14,29.92,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
RMA4,concatenate174,-18.65,-6.44,30,2.2.1,Female,484.66,478.04,32,2,Glutamate,Control,2,"1.9, 2.2, 2.4, 2.8, 3.2","breif suction stops, very low flow rate, shaking looking ending gap free, barley any Aps",1,NA
LS1,22526020,-28.52,-26.08,0,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-3.11,-66.58,0.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-3,-35.96,0.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-45.72,-19.48,0.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-25.36,-38.17,0.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-55.71,-18.48,0.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-20.36,-34.4,0.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-4.27,-22.58,0.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-30.41,-24.91,0.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-36.62,-3.05,0.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-19.2,-48.5,0.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-3.77,-58.09,0.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-55.99,-27.91,1,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-4.27,-65.31,1.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-31.29,-5.05,1.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-42.23,-12.93,1.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-43.45,-2.55,1.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-38.62,-28.85,1.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-4.83,-34.73,1.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-48.72,-37.12,1.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-28.8,-46.5,1.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-44.89,-19.25,1.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-21.7,-4,1.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-59.98,-14.81,1.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-11.87,-38.73,2,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-59.37,-28.85,2.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-29.8,-50.55,2.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-28.52,-35.84,2.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-24.53,-33.07,2.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-3.44,-52.88,2.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-33.46,-38.95,2.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-4.83,-59.15,2.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-5.05,-53.88,2.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-3.38,-46.72,2.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-48.66,-35.84,2.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-23.36,-30.68,2.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-53.6,-21.86,3,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-35.07,-43,3.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-50.55,-10.88,3.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-62.64,-11.99,3.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-33.13,-44.11,3.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-12.76,-35.34,3.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-42.72,-17.7,3.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-2.22,-35.18,3.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-51.55,-13.71,3.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-5.72,-56.98,3.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-3.33,-13.71,3.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-46.05,-8.82,3.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-30.85,-7.66,4,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-39.34,-31.41,4.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-13.15,-23.53,4.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-37.12,-13.32,4.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-3.27,-41.12,4.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-36.84,-26.47,4.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-21.86,-15.15,4.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-4.83,-64.64,4.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-3.44,-46.78,4.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-44.72,-23.36,4.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-3.22,-4.44,4.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526020,-4.99,-59.32,4.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-35.29,-24.91,5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-4.22,-45.72,5.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-27.13,-46.66,5.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-48.88,-28.74,5.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-41.67,-9.93,5.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-50.55,-19.42,5.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-43.11,-30.91,5.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-60.2,-17.48,5.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-36.73,-3.16,5.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-26.47,-21.58,5.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-4.38,-9.27,5.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-76.74,-9.6,5.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-1.44,-64.31,6,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-48.99,-27.02,6.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-37.62,-10.76,6.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-38.79,-38.79,6.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-2.77,-22.92,6.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-4.49,-27.69,6.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-23.91,-38.56,6.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-34.4,-17.92,6.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-38.29,-21.81,6.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-3.66,-20.14,6.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-4.44,-28.85,6.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-3.88,-53.93,6.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-37.4,-23.97,7,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,5.22,-28.35,7.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-36.01,-34.18,7.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-32.35,-20.75,7.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-21.58,-12.43,7.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-2.77,-54.04,7.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-51.05,-36.4,7.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-30.3,-32.13,7.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-28.13,-40.95,7.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-49.11,-3.33,7.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-42.5,-4.66,7.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-0.94,-39.4,7.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-23.53,-43.67,8,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-53.27,-2.61,8.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-3,-17.03,8.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-60.04,-5.72,8.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-3.16,-28.19,8.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-52.71,-38.67,8.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-63.31,-4.72,8.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-52.05,-3.22,8.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-2.22,-66.92,8.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-2.5,-42.78,8.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-32.4,-25.69,8.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-2.94,-35.9,8.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-37.06,-23.64,9,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-33.79,-11.21,9.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-36.57,-18.26,9.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-9.54,-5.27,9.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-42.84,-4.38,9.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-14.09,-42.17,9.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-10.27,-49.33,9.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-10.32,-7.27,9.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-42.56,-21.81,9.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-23.36,-3.83,9.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-31.68,-39.01,9.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526022,-47.5,-3.55,9.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-53.05,-28.02,10,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-51.71,-32.18,10.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-21.75,-21.14,10.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-41,-28.8,10.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-23.75,-13.37,10.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-18.26,-21.31,10.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-19.42,-18.81,10.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-2.33,-42,10.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-68.53,-23.36,10.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-30.41,-42,10.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-67.25,-13.54,10.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-36.01,-23.8,10.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-20.92,-49.6,11,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-0.78,1.66,11.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-20.86,-35.51,11.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-3.5,-20.59,11.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-11.93,-32.07,11.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-38.01,-17.26,11.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-9.82,-49.49,11.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-41.45,-12.76,11.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-24.91,-32.24,11.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-9.32,-36.79,11.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-43.22,-18.81,11.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-42.28,-22.75,11.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-21.08,-46.72,12,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-40.67,-7.1,12.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-4.27,-5.49,12.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-48.44,-41.12,12.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-20.31,-44.11,12.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-44.5,-3.61,12.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-44.06,-26.97,12.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-64.31,-9.38,12.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-2.61,-42.28,12.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-21.36,-35.4,12.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-26.86,-31.74,12.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-47.77,-7.49,12.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-3.05,-63.48,13,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-43.78,-22.42,13.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-33.9,-23.53,13.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-21.31,-31.07,13.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-60.65,-22.8,13.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-42.61,-29.19,13.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-2.61,-50.22,13.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-12.43,-31.96,13.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-6.77,-60.48,13.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-54.54,-27.08,13.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-13.93,-34.68,13.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-28.3,-19.14,13.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-46.89,-9.65,14,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-45.78,-24.41,14.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-3.88,-53.32,14.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-60.92,-3.55,14.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-18.64,-47.33,14.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-43.56,-16.7,14.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-30.8,-31.41,14.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-38.01,-33.74,14.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-4.72,-46.22,14.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-48.77,-31.07,14.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-18.59,-47.88,14.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-24.14,-36.95,14.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-29.63,-40.62,15,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-33.4,-30.35,15.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-27.24,-37.01,15.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526023,-49.44,-29.91,15.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-52.43,-6.05,15.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-3.38,-58.93,15.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-51.16,-38.34,15.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-15.87,-36.62,15.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-44.56,-14.04,15.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-54.43,-18.42,15.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-42.84,-28.8,15.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-61.65,-18.92,15.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-46.44,-33.62,16,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-28.8,-15.37,16.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-2.94,-57.87,16.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-16.81,-45.5,16.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-41.95,-22.42,16.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-59.87,-31.79,16.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-3.61,-29.85,16.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-48.5,-4.55,16.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS1,22526024,-26.8,-21.92,16.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
